senator,ticker,transaction_date,type,party,state,industry,sector,IQ_STATE,Committee Code,Rank Within Party,Party Code,Committee Seniority,Committee Period of Service,Committee_Name,Amount,count,SPY_Price,SPY_Price_30,Stock price,Stock price_30,Excess Return,Sus Trade_return,Sus trade_State,Time,Time2,Committee_Rank
"Wyden, Ron",FB,6/5/2020,Purchase,Democrat,OR,"Computer Software: Programming, Data Processing",Technology,0,330,3,100,24,2,Energy and Natural Resources,32500.5,0,319.34,312.23,70,70.5,0.029407528,1,0,17,0,14
"Wyden, Ron",VMC,6/5/2020,Purchase,Democrat,OR,Mining & Quarrying of Nonmetallic Minerals (No Fuels),Basic Industries,AL,330,3,100,24,2,Energy and Natural Resources,32500.5,0,319.34,312.23,124.13,120.82,-0.004400922,0,0,18,0,14
"Wyden, Ron",NVDA,6/12/2020,Purchase,Democrat,OR,Semiconductors,Technology,CA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,304.21,317.59,89.325,104.7925,0.129177035,1,0,19,0,14
"Wyden, Ron",DIS,6/12/2020,Purchase,Democrat,OR,Services-Misc. Amusement & Recreation,Consumer Services,CA,330,3,100,24,2,Energy and Natural Resources,8000.5,0,304.21,317.59,115.49,119.34,-0.010646555,0,0,20,0,14
"Wyden, Ron",KLAC,6/17/2020,Purchase,Democrat,OR,Electronic Components,Capital Goods,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,311.66,321.72,193.89,197.2,-0.01520723,0,0,21,0,14
"Wyden, Ron",AMAT,6/17/2020,Purchase,Democrat,OR,Semiconductors,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,311.66,321.72,60,62.3,0.006054568,1,0,22,0,14
"Wyden, Ron",COUP,6/17/2020,Purchase,Democrat,OR,Computer Software: Prepackaged Software,Technology,UT,330,3,100,24,2,Energy and Natural Resources,32500.5,0,311.66,321.72,0,0,,0,0,23,0,14
"Wyden, Ron",MSFT,6/17/2020,Purchase,Democrat,OR,Computer Software: Prepackaged Software,Technology,WA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,311.66,321.72,194.24,202.88,0.012202289,1,0,24,0,14
"Wyden, Ron",INTC,6/17/2020,Purchase,Democrat,OR,Semiconductors,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,311.66,321.72,60.49,60,-0.040379278,0,0,25,0,14
"Wyden, Ron",AMAT,6/23/2020,Purchase,Democrat,OR,Semiconductors,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,312.05,322.96,60.84,63.63,0.010895642,1,0,26,0,14
"Wyden, Ron",AAPL,6/23/2020,Purchase,Democrat,OR,Computer Manufacturing,Technology,CA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,312.05,322.96,91.6325,92.845,-0.021730141,0,0,27,0,14
"Wyden, Ron",AVGO,6/23/2020,Purchase,Democrat,OR,Semiconductors,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,312.05,322.96,311.3,309.67,-0.040198452,0,0,28,0,14
"Wyden, Ron",COUP,6/23/2020,Purchase,Democrat,OR,Computer Software: Prepackaged Software,Technology,UT,330,3,100,24,2,Energy and Natural Resources,32500.5,0,312.05,322.96,0,0,,0,0,29,0,14
"Wyden, Ron",MSFT,6/23/2020,Purchase,Democrat,OR,Computer Software: Prepackaged Software,Technology,WA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,312.05,322.96,201.91,202.54,-0.031842144,0,0,30,0,14
"Wyden, Ron",MMM,6/23/2020,Purchase,Democrat,OR,Medical/Dental Instruments,Health Care,MN,330,3,100,24,2,Energy and Natural Resources,75000.5,0,312.05,322.96,157.84,159.29,-0.025775828,0,0,31,0,14
"Wyden, Ron",COST,6/24/2020,Purchase,Democrat,OR,Department/Specialty Retail Stores,Consumer Services,WA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,304.09,320.88,298.02,325.78,0.037934194,1,0,32,0,14
"Wyden, Ron",NVDA,6/24/2020,Purchase,Democrat,OR,Semiconductors,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,304.09,320.88,92.355,101.945,0.048624533,1,0,33,0,14
"Wyden, Ron",AAPL,6/24/2020,Purchase,Democrat,OR,Computer Manufacturing,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,304.09,320.88,90.015,92.615,-0.026329842,0,0,34,0,14
"Wyden, Ron",DIS,6/24/2020,Purchase,Democrat,OR,Services-Misc. Amusement & Recreation,Consumer Services,CA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,304.09,320.88,112.07,117.61,-0.005780527,0,0,35,0,14
"Wyden, Ron",COUP,6/24/2020,Purchase,Democrat,OR,Computer Software: Prepackaged Software,Technology,UT,330,3,100,24,2,Energy and Natural Resources,75000.5,0,304.09,320.88,0,0,,0,0,36,0,14
"Wyden, Ron",MSFT,6/24/2020,Purchase,Democrat,OR,Computer Software: Prepackaged Software,Technology,WA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,304.09,320.88,197.84,201.3,-0.037725037,0,0,37,0,14
"Wyden, Ron",PYPL,6/24/2020,Purchase,Democrat,OR,Business Services,Miscellaneous,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,304.09,320.88,168,172.56,-0.02807106,0,0,38,0,14
"Wyden, Ron",IRBT,6/24/2020,Purchase,Democrat,OR,,,MA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,304.09,320.88,79.82,71.55,-0.158822035,0,0,39,0,14
"Wyden, Ron",GOOG,6/24/2020,Purchase,Democrat,OR,"Computer Software: Programming, Data Processing",Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,304.09,320.88,71.5985,75.5935,0.000583341,1,0,40,0,14
"Wyden, Ron",FB,6/24/2020,Purchase,Democrat,OR,"Computer Software: Programming, Data Processing",Technology,0,330,3,100,24,2,Energy and Natural Resources,32500.5,0,304.09,320.88,68.5,64,-0.120907348,0,0,41,0,14
"Wyden, Ron",AMZN,6/26/2020,Purchase,Democrat,OR,Catalog/Specialty Distribution,Consumer Services,WA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,300.05,320.88,134.6435,150.4455,0.047940011,1,0,42,0,14
"Wyden, Ron",MSFT,6/26/2020,Purchase,Democrat,OR,Computer Software: Prepackaged Software,Technology,WA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,300.05,320.88,196.33,201.3,-0.044107242,0,0,43,0,14
"Wyden, Ron",AAPL,6/26/2020,Purchase,Democrat,OR,Computer Manufacturing,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,300.05,320.88,88.4075,92.615,-0.021829647,0,0,44,0,14
"Wyden, Ron",NFLX,6/26/2020,Purchase,Democrat,OR,Consumer Electronics/Video Chains,Consumer Services,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,300.05,320.88,443.4,480.45,0.0141371,1,0,45,0,14
"Wyden, Ron",NVDA,6/26/2020,Purchase,Democrat,OR,Semiconductors,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,300.05,320.88,91.55,101.945,0.044122748,1,0,46,0,14
"Wyden, Ron",AMZN,6/30/2020,Purchase,Democrat,OR,Catalog/Specialty Distribution,Consumer Services,WA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,308.36,323.96,137.941,152.594,0.055636356,1,0,47,0,14
"Wyden, Ron",STX,7/2/2020,Purchase,Democrat,OR,Electronic Components,Technology,0,330,3,100,24,2,Energy and Natural Resources,32500.5,0,312.23,326.52,47.34,45.22,-0.090549968,0,0,48,0,14
"Wyden, Ron",AMZN,7/2/2020,Purchase,Democrat,OR,Catalog/Specialty Distribution,Consumer Services,WA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,312.23,326.52,144.515,158.234,0.049163779,1,0,49,0,14
"Wyden, Ron",AMZN,7/6/2020,Purchase,Democrat,OR,Catalog/Specialty Distribution,Consumer Services,WA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,317.05,332.11,152.852,160.2515,0.000909178,1,0,50,0,14
"Wyden, Ron",MSFT,7/6/2020,Purchase,Democrat,OR,Computer Software: Prepackaged Software,Technology,WA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,317.05,332.11,210.7,212.94,-0.036869165,0,0,51,0,14
"Wyden, Ron",AAPL,7/6/2020,Purchase,Democrat,OR,Computer Manufacturing,Technology,CA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,317.05,332.11,93.4625,110.0625,0.130110947,1,0,52,0,14
"Wyden, Ron",NVDA,7/6/2020,Purchase,Democrat,OR,Semiconductors,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,317.05,332.11,98.3925,112.8675,0.099614477,1,0,53,0,14
"Wyden, Ron",KLAC,7/6/2020,Purchase,Democrat,OR,Electronic Components,Capital Goods,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,317.05,332.11,203.59,203.99,-0.045535661,0,0,54,0,14
"Wyden, Ron",STX,7/6/2020,Purchase,Democrat,OR,Electronic Components,Technology,0,330,3,100,24,2,Energy and Natural Resources,75000.5,0,317.05,332.11,48.03,45.13,-0.107879324,0,0,55,0,14
"Wyden, Ron",TRIP,7/7/2020,Sale (Full),Democrat,OR,"Computer Software: Programming, Data Processing",Technology,MA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,313.78,334.33,18.5,21.57,-0.08086109,0,0,56,0,14
"Wyden, Ron",CAT,7/13/2020,Sale (Full),Democrat,OR,Construction/Ag Equipment/Trucks,Capital Goods,TX,330,3,100,24,2,Energy and Natural Resources,75000.5,0,314.84,337.44,130.57,142.57,-0.01719431,0,0,57,0,14
"Wyden, Ron",AAPL,7/13/2020,Purchase,Democrat,OR,Computer Manufacturing,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,314.84,337.44,95.4775,113.01,0.111847158,1,0,58,0,14
"Wyden, Ron",COST,7/13/2020,Purchase,Democrat,OR,Department/Specialty Retail Stores,Consumer Services,WA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,314.84,337.44,322.92,336.76,-0.02892358,0,0,59,0,14
"Wyden, Ron",OSK,7/13/2020,Purchase,Democrat,OR,Auto Manufacturing,Consumer Discretionary,WI,330,3,100,24,2,Energy and Natural Resources,75000.5,0,314.84,337.44,73.24,83.29,0.065437606,1,0,60,0,14
"Wyden, Ron",F,7/13/2020,Purchase,Democrat,OR,Auto Manufacturing,Capital Goods,MI,330,3,100,24,2,Energy and Natural Resources,8000.5,0,314.84,337.44,6.06,7.11,0.101484834,1,0,61,0,14
"Wyden, Ron",AAPL,7/15/2020,Purchase,Democrat,OR,Computer Manufacturing,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,321.85,336.84,97.725,114.9075,0.129250528,1,0,62,0,14
"Wyden, Ron",AAPL,7/20/2020,Purchase,Democrat,OR,Computer Manufacturing,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,324.32,337.23,98.3575,115.7075,0.136590962,1,0,63,0,14
"Wyden, Ron",OSK,7/20/2020,Purchase,Democrat,OR,Auto Manufacturing,Consumer Discretionary,WI,330,3,100,24,2,Energy and Natural Resources,32500.5,0,324.32,337.23,75.64,78.82,0.002234884,1,0,64,0,14
"Wyden, Ron",MSFT,7/23/2020,Purchase,Democrat,OR,Computer Software: Prepackaged Software,Technology,WA,330,3,100,24,2,Energy and Natural Resources,175000.5,0,322.96,339.48,202.54,213.02,0.00059102,1,0,65,0,14
"Wyden, Ron",GOOG,7/27/2020,Purchase,Democrat,OR,"Computer Software: Programming, Data Processing",Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,323.22,347.57,76.51,82.619,0.004510087,1,0,66,0,14
"Wyden, Ron",NVDA,7/27/2020,Purchase,Democrat,OR,Semiconductors,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,323.22,347.57,104.215,127.73,0.150303619,1,0,67,0,14
"Wyden, Ron",FB,7/27/2020,Purchase,Democrat,OR,"Computer Software: Programming, Data Processing",Technology,0,330,3,100,24,2,Energy and Natural Resources,32500.5,0,323.22,347.57,63.95,67.4,-0.021387287,0,0,68,0,14
"Wyden, Ron",IRBT,7/27/2020,Purchase,Democrat,OR,,,MA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,323.22,347.57,72.23,76.46,-0.016772761,0,0,69,0,14
"Wyden, Ron",DHI,7/28/2020,Purchase,Democrat,OR,,,TX,330,3,100,24,2,Energy and Natural Resources,32500.5,0,321.17,348.33,64.58,72.5,0.038072782,1,0,70,0,14
"Wyden, Ron",NVDA,7/30/2020,Purchase,Democrat,OR,Semiconductors,Technology,CA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,323.96,350.58,106.14,131.4775,0.156547093,1,0,71,0,14
"Wyden, Ron",BYND,7/30/2020,Purchase,Democrat,OR,Packaged Foods,Consumer Non-Durables,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,323.96,350.58,123.32,131.02,-0.019731456,0,0,72,0,14
"Wyden, Ron",OSK,7/30/2020,Purchase,Democrat,OR,Auto Manufacturing,Consumer Discretionary,WI,330,3,100,24,2,Energy and Natural Resources,32500.5,0,323.96,350.58,80.28,78.77,-0.100979806,0,0,73,0,14
"Wyden, Ron",MSFT,7/31/2020,Purchase,Democrat,OR,Computer Software: Prepackaged Software,Technology,WA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,326.52,350.58,205.01,228.91,0.042893534,1,0,74,0,14
"Wyden, Ron",MAR,8/3/2020,Sale (Full),Democrat,OR,Hotels/Resorts,Consumer Services,MD,330,3,100,24,2,Energy and Natural Resources,175000.5,0,328.79,357.7,83.52,104.39,-0.119101446,0,0,75,0,14
"Wyden, Ron",VAC,8/3/2020,Sale (Full),Democrat,OR,Real Estate,Finance,FL,330,3,100,24,2,Energy and Natural Resources,32500.5,0,328.79,357.7,82.79,96.12,-0.057858898,0,0,76,0,14
"Wyden, Ron",INTC,8/3/2020,Sale (Full),Democrat,OR,Semiconductors,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,328.79,357.7,48.3,52.25,0.005223832,1,0,77,0,14
"Wyden, Ron",VAC,8/3/2020,Sale (Full),Democrat,OR,Real Estate,Finance,FL,336,1,100,17,2,Finance,32500.5,1,328.79,357.7,82.79,96.12,-0.057858898,0,0,78,1,1
"Wyden, Ron",KLAC,8/4/2020,Purchase,Democrat,OR,Electronic Components,Capital Goods,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,330.06,345.39,204.9,201.41,-0.0634788,0,0,1,0,14
"Wyden, Ron",MTCH,8/4/2020,Purchase,Democrat,OR,"Computer Software: Programming, Data Processing",Technology,TX,330,3,100,24,2,Energy and Natural Resources,8000.5,0,330.06,345.39,107.57,110.54,-0.018836172,0,0,2,0,14
"Wyden, Ron",KR,8/4/2020,Purchase,Democrat,OR,Food Chains,Consumer Services,OH,330,3,100,24,2,Energy and Natural Resources,8000.5,0,330.06,345.39,35.39,36.11,-0.026101371,0,0,3,0,14
"Wyden, Ron",PSA,8/4/2020,Purchase,Democrat,OR,Real Estate Investment Trusts,Consumer Services,CA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,330.06,345.39,201.38,212.93,0.010908155,1,0,4,0,14
"Wyden, Ron",DIS,8/4/2020,Purchase,Democrat,OR,Services-Misc. Amusement & Recreation,Consumer Services,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,330.06,345.39,117.29,133.24,0.089541622,1,0,5,0,14
"Wyden, Ron",WDAY,8/5/2020,Purchase,Democrat,OR,EDP Services,Technology,CA,330,3,100,24,2,Energy and Natural Resources,8000.5,0,332.11,342.57,183.99,215.8,0.141394242,1,0,6,0,14
"Wyden, Ron",COUP,8/5/2020,Purchase,Democrat,OR,Computer Software: Prepackaged Software,Technology,UT,330,3,100,24,2,Energy and Natural Resources,32500.5,0,332.11,342.57,0,0,,0,0,7,0,14
"Wyden, Ron",BYND,8/5/2020,Purchase,Democrat,OR,Packaged Foods,Consumer Non-Durables,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,332.11,342.57,132.69,125.82,-0.083270402,0,0,8,0,14
"Wyden, Ron",DHI,8/5/2020,Purchase,Democrat,OR,,,TX,330,3,100,24,2,Energy and Natural Resources,8000.5,0,332.11,342.57,68.09,68.23,-0.029439487,0,0,9,0,14
"Wyden, Ron",CLX,8/5/2020,Purchase,Democrat,OR,Specialty Chemicals,Consumer Durables,CA,330,3,100,24,2,Energy and Natural Resources,8000.5,0,332.11,342.57,237.16,212.52,-0.135391693,0,0,10,0,14
"Wyden, Ron",KR,8/5/2020,Purchase,Democrat,OR,Food Chains,Consumer Services,OH,330,3,100,24,2,Energy and Natural Resources,8000.5,0,332.11,342.57,35.09,35.47,-0.020666293,0,0,11,0,14
"Wyden, Ron",PSA,8/5/2020,Purchase,Democrat,OR,Real Estate Investment Trusts,Consumer Services,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,332.11,342.57,196.97,212.14,0.045521216,1,0,12,0,14
"Wyden, Ron",AAPL,8/7/2020,Purchase,Democrat,OR,Computer Manufacturing,Technology,CA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,334.57,342.57,111.1125,120.96,0.064715103,1,0,13,0,14
"Wyden, Ron",F,8/11/2020,Purchase,Democrat,OR,Auto Manufacturing,Capital Goods,MI,330,3,100,24,2,Energy and Natural Resources,32500.5,0,332.8,333.89,7.23,6.91,-0.047535268,0,0,14,0,14
"Wyden, Ron",DHI,8/11/2020,Purchase,Democrat,OR,,,TX,330,3,100,24,2,Energy and Natural Resources,75000.5,0,332.8,333.89,69.04,69.73,0.006718966,1,0,15,0,14
"Wyden, Ron",UPS,8/14/2020,Purchase,Democrat,OR,Trucking Freight/Courier Services,Transportation,GA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,336.84,334.06,160.74,158.87,-0.003380518,0,0,16,0,14
"Wyden, Ron",PSA,8/14/2020,Purchase,Democrat,OR,Real Estate Investment Trusts,Consumer Services,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,336.84,334.06,200.24,220.59,0.109881223,1,0,17,0,14
"Wyden, Ron",FDX,8/14/2020,Purchase,Democrat,OR,Air Freight/Delivery Services,Transportation,TN,330,3,100,24,2,Energy and Natural Resources,32500.5,0,336.84,334.06,208.6,232.79,0.124216743,1,0,18,0,14
"Wyden, Ron",UPS,8/17/2020,Purchase,Democrat,OR,Trucking Freight/Courier Services,Transportation,GA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,337.91,338.82,160.3,159.87,-0.005375495,0,0,19,0,14
"Wyden, Ron",LOW,8/18/2020,Purchase,Democrat,OR,RETAIL: Building Materials,Consumer Services,NC,330,3,100,24,2,Energy and Natural Resources,32500.5,0,338.64,335.84,157.91,163.78,0.045441441,1,0,20,0,14
"Wyden, Ron",DHI,8/18/2020,Purchase,Democrat,OR,,,TX,330,3,100,24,2,Energy and Natural Resources,32500.5,0,338.64,335.84,73.54,73.32,0.005276798,1,0,21,0,14
"Wyden, Ron",UPS,8/19/2020,Purchase,Democrat,OR,Trucking Freight/Courier Services,Transportation,GA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,337.23,330.65,160.34,159.66,0.015270918,1,0,22,0,14
"Wyden, Ron",KR,8/19/2020,Purchase,Democrat,OR,Food Chains,Consumer Services,OH,330,3,100,24,2,Energy and Natural Resources,32500.5,0,337.23,330.65,36.22,33.21,-0.063591352,0,0,23,0,14
"Wyden, Ron",FDX,8/19/2020,Purchase,Democrat,OR,Air Freight/Delivery Services,Transportation,TN,330,3,100,24,2,Energy and Natural Resources,32500.5,0,337.23,330.65,207.88,242.78,0.187397224,1,0,24,0,14
"Wyden, Ron",NVDA,8/19/2020,Purchase,Democrat,OR,Semiconductors,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,337.23,330.65,121.385,121.8925,0.023692818,1,0,25,0,14
"Wyden, Ron",NFLX,8/20/2020,Purchase,Democrat,OR,Consumer Electronics/Video Chains,Consumer Services,CA,330,3,100,24,2,Energy and Natural Resources,8000.5,0,338.28,330.65,497.9,469.96,-0.033560406,0,0,26,0,14
"Wyden, Ron",SQ,8/21/2020,Purchase,Democrat,OR,Computer Software: Prepackaged Software,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,339.48,330.65,155.1,145.01,-0.039044435,0,0,27,0,14
"Wyden, Ron",XOM,8/21/2020,Sale (Full),Democrat,OR,Integrated oil Companies,Energy,TX,330,3,100,24,2,Energy and Natural Resources,32500.5,0,339.48,330.65,41.01,37.19,0.076010809,1,0,28,0,14
"Wyden, Ron",FDX,8/21/2020,Purchase,Democrat,OR,Air Freight/Delivery Services,Transportation,TN,330,3,100,24,2,Energy and Natural Resources,32500.5,0,339.48,330.65,210.49,242.78,0.179414331,1,0,29,0,14
"Wyden, Ron",T,8/21/2020,Sale (Full),Democrat,OR,Telecommunications Equipment,Public Utilities,TX,330,3,100,24,2,Energy and Natural Resources,75000.5,0,339.48,330.65,29.69,28.93,-0.000434667,0,0,30,0,14
"Wyden, Ron",UPS,8/21/2020,Purchase,Democrat,OR,Trucking Freight/Courier Services,Transportation,GA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,339.48,330.65,159.03,159.66,0.029971885,1,0,31,0,14
"Wyden, Ron",NVDA,8/21/2020,Purchase,Democrat,OR,Semiconductors,Technology,CA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,339.48,330.65,126.835,121.8925,-0.012957582,0,0,32,0,14
"Wyden, Ron",KR,8/24/2020,Sale (Full),Democrat,OR,Food Chains,Consumer Services,OH,330,3,100,24,2,Energy and Natural Resources,75000.5,0,342.92,322.64,36.06,33.28,0.020677219,1,0,33,0,14
"Wyden, Ron",SQ,8/24/2020,Purchase,Democrat,OR,Computer Software: Prepackaged Software,Technology,CA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,342.92,322.64,151.79,149.59,0.044645449,1,0,34,0,14
"Wyden, Ron",CLX,8/24/2020,Sale (Full),Democrat,OR,Specialty Chemicals,Consumer Durables,CA,330,3,100,24,2,Energy and Natural Resources,8000.5,0,342.92,322.64,223.13,212.23,-0.01149706,0,0,35,0,14
"Wyden, Ron",AMWD,8/24/2020,Purchase,Democrat,OR,Building Products,Consumer Discretionary,VA,330,3,100,24,2,Energy and Natural Resources,8000.5,0,342.92,322.64,95.14,75.08,-0.151708015,0,0,36,0,14
"Wyden, Ron",W,8/24/2020,Purchase,Democrat,OR,Catalog/Specialty Distribution,Consumer Services,MA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,342.92,322.64,338,286.72,-0.092576819,0,0,37,0,14
"Wyden, Ron",UPS,8/25/2020,Purchase,Democrat,OR,Trucking Freight/Courier Services,Transportation,GA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,344.12,323.5,159.04,160.41,0.068535143,1,0,38,0,14
"Wyden, Ron",FDX,8/25/2020,Purchase,Democrat,OR,Air Freight/Delivery Services,Transportation,TN,330,3,100,24,2,Energy and Natural Resources,32500.5,0,344.12,323.5,214.31,244.22,0.199485141,1,0,39,0,14
"Wyden, Ron",IRBT,8/26/2020,Purchase,Democrat,OR,,,MA,330,3,100,24,2,Energy and Natural Resources,8000.5,0,347.57,328.73,76.46,76.6,0.056035931,1,0,40,0,14
"Wyden, Ron",AAPL,8/27/2020,Purchase,Democrat,OR,Computer Manufacturing,Technology,CA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,348.33,328.73,125.01,112.28,-0.045563372,0,0,41,0,14
"Wyden, Ron",AMWD,8/27/2020,Sale (Full),Democrat,OR,Building Products,Consumer Discretionary,VA,330,3,100,24,2,Energy and Natural Resources,8000.5,0,348.33,328.73,87.16,75.4,0.096344771,1,0,42,0,14
"Wyden, Ron",AMZN,9/1/2020,Purchase,Democrat,OR,Catalog/Specialty Distribution,Consumer Services,WA,330,3,100,24,2,Energy and Natural Resources,32500.5,0,352.6,337.04,174.956,161.063,-0.035279212,0,0,43,0,14
"Wyden, Ron",AAPL,9/2/2020,Purchase,Democrat,OR,Computer Manufacturing,Technology,CA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,357.7,333.84,131.4,113.02,-0.073174293,0,0,44,0,14
"Wyden, Ron",W,9/2/2020,Sale (Full),Democrat,OR,Catalog/Specialty Distribution,Consumer Services,MA,330,3,100,24,2,Energy and Natural Resources,75000.5,0,357.7,333.84,300.21,305.36,-0.088336703,0,0,45,0,14
"Wyden, Ron",NFLX,9/14/2020,Sale (Full),Democrat,OR,Consumer Electronics/Video Chains,Consumer Services,CA,330,3,100,24,2,Energy and Natural Resources,8000.5,0,338.46,347.93,476.26,541.45,-0.09318081,0,0,46,0,14
"Wyden, Ron",NFLX,9/23/2020,Sale (Full),Democrat,OR,Consumer Electronics/Video Chains,Consumer Services,CA,330,3,100,24,2,Energy and Natural Resources,8000.5,0,322.64,345.78,470.61,488.28,0.030732911,1,0,47,0,14
